timestamp,signalId,gameId,signal
2025-11-12T21:31:05.451Z,signal:1762983140521:3sdhbbwdf,0194b47c-f388-7521-a19b-9cc5342b3320,14
2025-11-12T21:31:05.451Z,signal:1762983100521:ve0juzffb,0194b47c-f388-7521-a19b-9cc5342b3320,33
2025-11-12T21:31:05.451Z,signal:1762983061563:6kb7zht4y,0194b47c-f388-7521-a19b-9cc5342b3320,9
2025-11-12T21:31:05.451Z,signal:1762983023509:ougp1let0,0194b47c-f388-7521-a19b-9cc5342b3320,1
2025-11-12T21:31:05.451Z,signal:1762982983558:cyzw6txsu,0194b47c-f388-7521-a19b-9cc5342b3320,6
2025-11-12T21:31:05.451Z,signal:1762982944590:hdbwmuhxb,0194b47c-f388-7521-a19b-9cc5342b3320,30
2025-11-12T21:31:05.451Z,signal:1762982905681:pd4oumxoi,0194b47c-f388-7521-a19b-9cc5342b3320,14
2025-11-12T21:31:05.451Z,signal:1762982865629:yfilv5pq2,0194b47c-f388-7521-a19b-9cc5342b3320,7
2025-11-12T21:31:05.451Z,signal:1762982827609:4i68h3o2t,0194b47c-f388-7521-a19b-9cc5342b3320,9
2025-11-12T21:31:05.451Z,signal:1762982790525:o54zgvt7p,0194b47c-f388-7521-a19b-9cc5342b3320,18
2025-11-12T21:31:24.963Z,signal:1762983178375:takkqp0du,0194b47c-f388-7521-a19b-9cc5342b3320,3
2025-11-12T21:32:01.484Z,signal:1762983213395:m06fk3u58,0194b47c-f388-7521-a19b-9cc5342b3320,28
2025-11-12T21:32:36.539Z,signal:1762983252537:2pynm2wp6,0194b47c-f388-7521-a19b-9cc5342b3320,8
2025-11-12T21:33:16.592Z,signal:1762983291288:swkszexg6,0194b47c-f388-7521-a19b-9cc5342b3320,36
2025-11-12T21:33:51.629Z,signal:1762983324530:7g6dzf054,0194b47c-f388-7521-a19b-9cc5342b3320,19
2025-11-12T21:34:31.710Z,signal:1762983363524:6iu7bwchu,0194b47c-f388-7521-a19b-9cc5342b3320,35
2025-11-12T21:35:06.756Z,signal:1762983402543:6yzjoocpk,0194b47c-f388-7521-a19b-9cc5342b3320,29
